lng,lat,id,@id,addr:city,addr:street,denotation,leaf_cycle,leaf_type,natural,genus,species,species:es,species:mp,species:es_1,wikidata,wikipedia
-7907442.12591499,-4125049.41971251,node/6321075012,node/6321075012,Chimbarongo,Pisagua,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907454.81633694,-4125041.80888845,node/6321075013,node/6321075013,Chimbarongo,Pisagua,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907461.09475623,-4125037.55657975,node/6321075014,node/6321075014,Chimbarongo,Pisagua,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907482.64620964,-4125023.96003666,node/6321078978,node/6321078978,Chimbarongo,Pisagua,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907477.77041595,-4125027.03415402,node/6321078979,node/6321078979,Chimbarongo,Pisagua,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907487.08785733,-4125013.68138606,node/6321078980,node/6321078980,Chimbarongo,Pisagua,garden,evergreen,needleleaved,tree,,,,,,,
-7907493.54438779,-4125026.1809848,node/6321078981,node/6321078981,Chimbarongo,Pisagua,avenue,evergreen,broadleaved,tree,Schinus,Schinus molle,Pimiento,,,,
-7907481.06547287,-4124988.14053751,node/6321085217,node/6321085217,Chimbarongo,Pisagua,garden,evergreen,needleleaved,tree,,,,,,,
-7907511.51135361,-4125005.230961,node/6321085218,node/6321085218,Chimbarongo,Pisagua,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907520.87332278,-4124998.73063838,node/6321085219,node/6321085219,Chimbarongo,Pisagua,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907533.3299738,-4124991.98655764,node/6321085220,node/6321085220,Chimbarongo,Pisagua,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907544.75135356,-4124984.79558446,node/6321085221,node/6321085221,Chimbarongo,Pisagua,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907500.61317546,-4125006.51748364,node/6321085222,node/6321085222,Chimbarongo,Pisagua,garden,evergreen,broadleaved,tree,,,,,,,
-7907524.13498386,-4125006.97792335,node/6321093191,node/6321093191,Chimbarongo,Pisagua,avenue,evergreen,broadleaved,tree,Schinus,Schinus molle,Pimiento,,,,
-7907517.76750899,-4125011.08125459,node/6321093192,node/6321093192,Chimbarongo,Pisagua,avenue,evergreen,broadleaved,tree,,,,,,,
-7907555.60500391,-4124987.3144559,node/6321103698,node/6321103698,Chimbarongo,Pisagua,avenue,evergreen,broadleaved,tree,Schinus,Schinus molle,Pimiento,,,,
-7907560.40287396,-4124983.94241846,node/6321103699,node/6321103699,Chimbarongo,Pisagua,avenue,evergreen,broadleaved,tree,,,,,,,
-7907584.47014787,-4124968.68023761,node/6321103700,node/6321103700,Chimbarongo,Pisagua,avenue,evergreen,broadleaved,tree,Schinus,Schinus molle,Pimiento,,,,
-7907596.2700139,-4124952.78159041,node/6321103701,node/6321103701,Chimbarongo,Pisagua,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907617.4318491,-4124939.17160797,node/6321103702,node/6321103702,Chimbarongo,Pisagua,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907604.0957741,-4124946.33546731,node/6321103703,node/6321103703,Chimbarongo,Pisagua,avenue,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-7907623.43196965,-4124948.1230473,node/6321176061,node/6321176061,Chimbarongo,Pisagua,avenue,evergreen,broadleaved,tree,Schinus,Schinus molle,Pimiento,,,,
-7907619.31314849,-4124963.16852346,node/6321176062,node/6321176062,Chimbarongo,Pisagua,garden,evergreen,palm,tree,Washingtonia,Washingtonia filifera,Palma de Washington,,,,
-7907617.94391875,-4124951.52215851,node/6321176063,node/6321176063,Chimbarongo,Pisagua,avenue,evergreen,broadleaved,tree,,,,,,,
-7907558.0985605,-4124947.40530681,node/6321176064,node/6321176064,Chimbarongo,Alonso de Ercilla,street,deciduous,broadleaved,tree,Melia,Melia azedarach,Cinamomo,,,,
-7907515.28508435,-4124916.7727276,node/6321176065,node/6321176065,Chimbarongo,Pasaje Lautaro,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907517.42241857,-4124920.95727924,node/6321176066,node/6321176066,Chimbarongo,Pasaje Lautaro,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907509.22930404,-4124920.42913186,node/6321176067,node/6321176067,Chimbarongo,Pasaje Lautaro,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907495.51474278,-4124935.12247211,node/6321176068,node/6321176068,Chimbarongo,Pasaje Lautaro,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907480.45321567,-4124936.9100503,node/6321176069,node/6321176069,Chimbarongo,Pasaje Lautaro,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907556.3508445,-4124889.95913286,node/6321191820,node/6321191820,Chimbarongo,Pasaje Lautaro,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907563.20812513,-4124891.02896698,node/6321191821,node/6321191821,Chimbarongo,Pasaje Lautaro,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907543.6938184,-4124907.06294876,node/6321191822,node/6321191822,Chimbarongo,Pasaje Lautaro,garden,evergreen,needleleaved,tree,Araucaria,Araucaria araucana,Araucaria,Pehuén,,,
-7907540.22065028,-4124899.85848789,node/6321191823,node/6321191823,Chimbarongo,Pasaje Lautaro,street,deciduous,broadleaved,tree,Lagerstroemia,Lagerstroemia indica,Árbol de Júpiter,,,,
-7907518.25731475,-4124880.69626959,node/6321191825,node/6321191825,Chimbarongo,Alonso de Ercilla,garden,evergreen,needleleaved,tree,,,,,,,
-7907480.23057669,-4124901.22625172,node/6321216200,node/6321216200,Chimbarongo,Pasaje Colo Colo,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907512.94737504,-4124924.01782608,node/6321216201,node/6321216201,Chimbarongo,Pasaje Lautaro,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-7907465.09112595,-4124904.00240654,node/6321216202,node/6321216202,Chimbarongo,Pasaje Colo Colo,garden,evergreen,needleleaved,tree,Araucaria,Araucaria araucana,Araucaria,Pehuén,,,
-7907492.69835966,-4124887.90071814,node/6321216203,node/6321216203,Chimbarongo,Pasaje Colo Colo,street,evergreen,broadleaved,tree,Liquidambar,Liquidambar styraciflua,Liquidamdar,,,,
-7907490.47196985,-4124889.76954201,node/6321216204,node/6321216204,Chimbarongo,Pasaje Colo Colo,street,evergreen,broadleaved,tree,Liquidambar,Liquidambar styraciflua,Liquidamdar,,,,
-7907527.50796443,-4124871.16257037,node/6321216205,node/6321216205,Chimbarongo,Pasaje Colo Colo,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907539.66405283,-4124863.99875911,node/6321216206,node/6321216206,Chimbarongo,Pasaje Colo Colo,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907543.76061009,-4124861.15490336,node/6321216207,node/6321216207,Chimbarongo,Pasaje Colo Colo,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907547.80150761,-4124860.84343349,node/6321216208,node/6321216208,Chimbarongo,Pasaje Colo Colo,garden,evergreen,palm,tree,Washingtonia,Washingtonia filifera,Palma de Washington,,,,
-7907539.00726783,-4124848.99404262,node/6321216210,node/6321216210,Chimbarongo,Pasaje Guacolda,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907542.54722764,-4124846.01476918,node/6321216211,node/6321216211,Chimbarongo,Pasaje Guacolda,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907517.64505755,-4124815.53143051,node/6321216212,node/6321216212,Chimbarongo,Pasaje Guacolda,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907528.4987079,-4124822.95251109,node/6321216213,node/6321216213,Chimbarongo,Pasaje Guacolda,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907531.5822578,-4124828.08497663,node/6321216214,node/6321216214,Chimbarongo,Pasaje Guacolda,street,,broadleaved,tree,,,,,,,
-7907490.02669188,-4124803.80396647,node/6321224187,node/6321224187,Chimbarongo,Pedro Aguirre Cerda,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907497.18453514,-4124799.67362698,node/6321224188,node/6321224188,Chimbarongo,Pedro Aguirre Cerda,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907506.06783051,-4124793.21404991,node/6321224189,node/6321224189,Chimbarongo,Pedro Aguirre Cerda,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907520.38351702,-4124800.675742,node/6321233021,node/6321233021,Chimbarongo,Pedro Aguirre Cerda,garden,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907527.99777019,-4124788.33889988,node/6321233022,node/6321233022,Chimbarongo,Pedro Aguirre Cerda,street,evergreen,broadleaved,tree,Schinus,Schinus molle,Molle,,,,
-7907533.81977956,-4124784.70962289,node/6321233023,node/6321233023,Chimbarongo,Pedro Aguirre Cerda,street,evergreen,broadleaved,tree,Schinus,Schinus molle,Molle,,,,
-7907555.56047611,-4124853.66608667,node/6321233024,node/6321233024,Chimbarongo,Pasaje Colo Colo,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907576.52193623,-4124767.19973218,node/6321233025,node/6321233025,Chimbarongo,Pedro Aguirre Cerda,street,,broadleaved,tree,Fraxinus,Fraxinus sp.,,,,,
-7907538.2057675,-4124781.20222573,node/6321233026,node/6321233026,Chimbarongo,Pedro Aguirre Cerda,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-7907545.16323567,-4124776.66563258,node/6321233027,node/6321233027,Chimbarongo,Pedro Aguirre Cerda,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-7907448.23735504,-4124835.059175,node/6321287051,node/6321287051,Chimbarongo,Pasaje Fresia,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-7907409.40911665,-4124853.72025531,node/6321287052,node/6321287052,Chimbarongo,Pasaje Fresia,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907364.74773694,-4124888.5236594,node/6321287053,node/6321287053,Chimbarongo,Pasaje Fresia,street,evergreen,broadleaved,tree,Liquidambar,Liquidambar styraciflua,Liquidamdar,,,,
-7907353.52673227,-4124890.4872788,node/6321287054,node/6321287054,Chimbarongo,Pasaje Fresia,street,evergreen,broadleaved,tree,Liquidambar,Liquidambar styraciflua,Liquidamdar,,,,
-7907356.10934446,-4124894.22492773,node/6321287055,node/6321287055,Chimbarongo,Pasaje Fresia,street,evergreen,broadleaved,tree,Liquidambar,Liquidambar styraciflua,Liquidamdar,,,,
-7907374.23215756,-4124876.53881737,node/6321287056,node/6321287056,Chimbarongo,Pasaje Fresia,street,evergreen,broadleaved,tree,Liquidambar,Liquidambar styraciflua,Liquidamdar,,,,
-7907370.7701214,-4124878.58368782,node/6321287057,node/6321287057,Chimbarongo,Pasaje Fresia,street,evergreen,broadleaved,tree,Liquidambar,Liquidambar styraciflua,Liquidamdar,,,,
-7907384.6961897,-4124876.06484083,node/6321287058,node/6321287058,Chimbarongo,Pasaje Fresia,street,evergreen,broadleaved,tree,Liquidambar,Liquidambar styraciflua,Liquidamdar,,,,
-7907394.21400616,-4124870.01148508,node/6321287059,node/6321287059,Chimbarongo,Pasaje Fresia,street,evergreen,broadleaved,tree,Liquidambar,Liquidambar styraciflua,Liquidamdar,,,,
-7907468.26373143,-4124828.16622941,node/6321371477,node/6321371477,Chimbarongo,Pasaje Fresia,park,evergreen,broadleaved,tree,Liquidambar,Liquidambar styraciflua,Liquidamdar,,,,
-7907436.50428071,-4124793.74219129,node/6322087038,node/6322087038,Chimbarongo,Pasaje Tegualda,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907378.50682601,-4124830.56318643,node/6322087039,node/6322087039,Chimbarongo,Pasaje Tegualda,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907383.26016826,-4124826.51408983,node/6322087040,node/6322087040,Chimbarongo,Pasaje Tegualda,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907396.26228479,-4124819.58052314,node/6322087041,node/6322087041,Chimbarongo,Pasaje Tegualda,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907413.39435442,-4124807.79888644,node/6322087042,node/6322087042,Chimbarongo,Pasaje Tegualda,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907430.08114609,-4124796.99229265,node/6322087043,node/6322087043,Chimbarongo,Pasaje Tegualda,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907374.51045629,-4124840.5979104,node/6322098014,node/6322098014,Chimbarongo,,garden,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907392.88930422,-4124827.31307533,node/6322098015,node/6322098015,Chimbarongo,Pasaje Tegualda,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-7907409.85439461,-4124816.69605232,node/6322098016,node/6322098016,Chimbarongo,Pasaje Tegualda,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907401.17147433,-4124824.00879668,node/6322098017,node/6322098017,Chimbarongo,Pasaje Tegualda,garden,deciduous,broadleaved,tree,Acacia,Acacia caven,Espino,,,,
-7907438.96444146,-4124779.75322414,node/6322106674,node/6322106674,Chimbarongo,Alonso de Ercilla,park,evergreen,broadleaved,tree,Liquidambar,Liquidambar styraciflua,Liquidamdar,,,,
-7907454.93878839,-4124793.9453226,node/6322106675,node/6322106675,Chimbarongo,Alonso de Ercilla,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-7907469.2544749,-4124773.32074268,node/6322106676,node/6322106676,Chimbarongo,Pasaje Tegualda,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-7907474.26385199,-4124770.43628378,node/6322106677,node/6322106677,Chimbarongo,Alonso de Ercilla,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-7907448.69376495,-4124765.96740525,node/6322108726,node/6322108726,Chimbarongo,Alonso de Ercilla,park,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907447.83660487,-4124763.7194246,node/6322108727,node/6322108727,Chimbarongo,Alonso de Ercilla,park,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-7907406.12519167,-4124768.13413401,node/6322111644,node/6322111644,Chimbarongo,Pasaje Galvarino,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907377.33797135,-4124793.41718121,node/6322111645,node/6322111645,Chimbarongo,Pasaje Galvarino,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907384.00600885,-4124789.7743605,node/6322111646,node/6322111646,Chimbarongo,Pasaje Galvarino,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907385.56448172,-4124780.76887944,node/6322111647,node/6322111647,Chimbarongo,Pasaje Galvarino,garden,evergreen,palm,tree,Washingtonia,Washingtonia filifera,Palma de Washington,,,,
-7907456.74216413,-4124743.27094668,node/6322111648,node/6322111648,Chimbarongo,Pasaje Galvarino,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907453.75880178,-4124738.88333111,node/6322111649,node/6322111649,Chimbarongo,Pasaje Galvarino,garden,deciduous,broadleaved,tree,Acacia,Acacia caven,Espino,,,,
-7907405.04539261,-4124738.92395718,node/6322112962,node/6322112962,Chimbarongo,Pasaje Quidora,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907403.4089961,-4124736.20201134,node/6322112963,node/6322112963,Chimbarongo,Pasaje Quidora,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907394.87079115,-4124732.41024709,node/6322112964,node/6322112964,Chimbarongo,Pasaje Quidora,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907369.94635716,-4124747.82106834,node/6322114732,node/6322114732,Chimbarongo,Pasaje Quidora,street,evergreen,broadleaved,tree,Schinus,Schinus molle,Molle,,,,
-7907353.43767668,-4124761.9454161,node/6322114733,node/6322114733,Chimbarongo,Pasaje Quidora,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7907412.21436782,-4124737.39370894,node/6322118021,node/6322118021,Chimbarongo,Pasaje Quidora,street,evergreen,broadleaved,tree,Ligustrum,Ligustrum lucidum,Ligustro,,,,
-7907344.27608259,-4124767.41640506,node/6322118022,node/6322118022,Chimbarongo,Pasaje Quidora,street,evergreen,broadleaved,tree,Ligustrum,Ligustrum lucidum,Ligustro,,,,
-7907339.21104576,-4124764.95175129,node/6322118023,node/6322118023,Chimbarongo,Pasaje Quidora,street,evergreen,broadleaved,tree,,,,,,,
-7907356.13160836,-4124755.21501998,node/6322118024,node/6322118024,Chimbarongo,Pasaje Quidora,street,evergreen,broadleaved,tree,,,,,,,
-7908777.46999875,-4124247.45418067,node/6323409941,node/6323409941,Chimbarongo,Pasaje Pisagua,park,evergreen,needleleaved,tree,Pinus,Pinus radiata,Pino Insigne,,,,
-7908781.07675026,-4124234.44087729,node/6323499974,node/6323499974,Chimbarongo,Raúl Quintín Jiménez,park,,broadleaved,tree,Washingtonia,Washingtonia filifera,Palma de Washington,,,,
-7908765.74805637,-4124234.86066103,node/6323499975,node/6323499975,Chimbarongo,Pasaje Pisagua,park,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7908759.41397735,-4124239.9116086,node/6323499976,node/6323499976,Chimbarongo,Pasaje Pisagua,park,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7908727.3762279,-4124223.22859472,node/6323499977,node/6323499977,Chimbarongo,Carlos Piddo,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-7908743.81811669,-4124262.93204194,node/6323499982,node/6323499982,Chimbarongo,Carlos Piddo,street,evergreen,broadleaved,tree,Ligustrum,Ligustrum lucidum,Ligustro,,,,
-7908768.83160627,-4124221.27863368,node/6323499983,node/6323499983,Chimbarongo,Pasaje Pisagua,street,evergreen,broadleaved,tree,Ligustrum,Ligustrum lucidum,Ligustro,,,,
-7908764.36769469,-4124224.04107858,node/6323499984,node/6323499984,Chimbarongo,Pasaje Pisagua,street,evergreen,broadleaved,tree,Ligustrum,Ligustrum lucidum,Ligustro,,,,
-7908754.38233637,-4124229.49826342,node/6323500285,node/6323500285,Chimbarongo,Pasaje Pisagua,street,evergreen,broadleaved,tree,Ligustrum,Ligustrum lucidum,Ligustro,,,,
-7908748.92768131,-4124233.24923319,node/6323500286,node/6323500286,Chimbarongo,Pasaje Pisagua,street,evergreen,broadleaved,tree,Ligustrum,Ligustrum lucidum,Ligustro,,,,
-7908793.75604026,-4124231.40760167,node/6323500287,node/6323500287,Chimbarongo,Raúl Quintín Jiménez,garden,,broadleaved,tree,Washingtonia,Washingtonia filifera,Palma de Washington,,,,
-7908794.85810322,-4124251.46244365,node/6323506419,node/6323506419,Chimbarongo,Raúl Quintín Jiménez,garden,,broadleaved,tree,Washingtonia,Washingtonia filifera,Palma de Washington,,,,
-7908810.26472074,-4124259.31647663,node/6323506420,node/6323506420,Chimbarongo,Raúl Quintín Jiménez,garden,,broadleaved,tree,Washingtonia,Washingtonia filifera,Palma de Washington,,,,
-7908807.08098331,-4124253.72386293,node/6323506421,node/6323506421,Chimbarongo,Raúl Quintín Jiménez,garden,,broadleaved,tree,Washingtonia,Washingtonia filifera,Palma de Washington,,,,
-7908809.38529676,-4124259.8310514,node/6323506422,node/6323506422,Chimbarongo,Raúl Quintín Jiménez,street,evergreen,broadleaved,tree,Ligustrum,Ligustrum lucidum,Ligustro,,,,
-7907978.49661748,-4124380.64844437,node/6324205533,node/6324205533,Chimbarongo,Máximo Valdés,street,evergreen,broadleaved,tree,,,,,,,
-7907972.86385125,-4124372.26620478,node/6324205534,node/6324205534,Chimbarongo,Máximo Valdés,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907970.21444737,-4124366.38916171,node/6324205535,node/6324205535,Chimbarongo,Máximo Valdés,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907966.19581375,-4124359.03609142,node/6324205536,node/6324205536,Chimbarongo,Máximo Valdés,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907961.70963827,-4124353.84967457,node/6324205537,node/6324205537,Chimbarongo,Máximo Valdés,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-7907960.32927659,-4124350.97886524,node/6324205538,node/6324205538,Chimbarongo,Máximo Valdés,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Aromo australiano,,,,
-7907959.06023439,-4124348.69034323,node/6324233925,node/6324233925,Chimbarongo,Máximo Valdés,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Aromo australiano,,,,
-7907957.91364364,-4124346.03619995,node/6324233926,node/6324233926,Chimbarongo,Máximo Valdés,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Aromo australiano,,,,
-7907950.77806428,-4124337.07170025,node/6324233927,node/6324233927,Chimbarongo,Máximo Valdés,street,evergreen,broadleaved,tree,Ligustrum,Ligustrum lucidum,Aligustre del Japón,,,,
-7907946.18056931,-4124330.1790611,node/6324233928,node/6324233928,Chimbarongo,Máximo Valdés,street,evergreen,broadleaved,tree,Ligustrum,Ligustrum lucidum,Aligustre del Japón,,,,
-7907924.39534496,-4124295.74301193,node/6324263885,node/6324263885,Chimbarongo,Máximo Valdés,street,deciduous,broadleaved,tree,Prunus,Prunus cerasifera,Ciruelo Rojo,,,,
-7907919.50841931,-4124288.32228063,node/6324263887,node/6324263887,Chimbarongo,Máximo Valdés,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-7908483.85370984,-4123453.12871882,node/6324477877,node/6324477877,Chimbarongo,Pasaje 1,street,evergreen,broadleaved,tree,Ligustrum,Ligustrum lucidum,Ligustro,,,,
-7908480.54752096,-4123447.69899309,node/6324477878,node/6324477878,Chimbarongo,Pasaje 1,street,evergreen,broadleaved,tree,Ligustrum,Ligustrum lucidum,Ligustro,,,,
-7908465.45259801,-4123437.0020349,node/6324477879,node/6324477879,Chimbarongo,Pasaje 1,street,evergreen,broadleaved,tree,,,,,,,
-7908482.59579959,-4123470.10847661,node/6324477880,node/6324477880,Chimbarongo,La Turbina,street,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7908459.79756788,-4123413.06255026,node/6324477881,node/6324477881,Chimbarongo,Pasaje 1,garden,evergreen,needleleaved,tree,Araucaria,Araucaria sp.,,,,,
-7908450.20182777,-4123399.92835249,node/6324477882,node/6324477882,Chimbarongo,Pasaje 1,street,evergreen,needleleaved,tree,,,,,,,
-7908444.9698117,-4123403.462398,node/6324488286,node/6324488286,Chimbarongo,Pasaje 1,street,deciduous,broadleaved,tree,Acer,Acer pseudoplatanus,Falso plátano,,,,
-7908434.28314059,-4123385.19640464,node/6324488287,node/6324488287,Chimbarongo,Pasaje 1,street,evergreen,broadleaved,tree,,,,,,,
-7908432.9473067,-4123383.23304908,node/6324488288,node/6324488288,Chimbarongo,Pasaje 1,street,evergreen,broadleaved,tree,,,,,,,
-7908471.23007958,-4123343.32961449,node/6324488289,node/6324488289,Chimbarongo,Calle Villa San José,street,deciduous,broadleaved,tree,Acer,Acer pseudoplatanus,Falso plátano,,,,
-7908467.61219613,-4123345.83457651,node/6324488290,node/6324488290,Chimbarongo,Calle Villa San José,street,deciduous,broadleaved,tree,Acer,Acer pseudoplatanus,Falso plátano,,,,
-7908460.13152635,-4123350.20810614,node/6324488291,node/6324488291,Chimbarongo,Calle Villa San José,street,evergreen,broadleaved,tree,Ginkgo,Ginkgo biloba,Ginkgo,,,Q43284,es:Ginkgo biloba
-7908486.32500253,-4123345.92935887,node/6324488292,node/6324488292,Chimbarongo,Calle Villa San José,street,evergreen,broadleaved,tree,Acer,Acer pseudoplatanus,Falso plátano,,,,
-7908411.7632076,-4123384.83081427,node/6324493048,node/6324493048,Chimbarongo,Calle Villa San José,street,deciduous,broadleaved,tree,Acer,Acer pseudoplatanus,Falso plátano,,,,
-7908421.99346881,-4123378.38559339,node/6324493049,node/6324493049,Chimbarongo,Calle Villa San José,street,deciduous,broadleaved,tree,Acer,Acer pseudoplatanus,Falso plátano,,,,
-7908418.53143264,-4123380.74161908,node/6324493050,node/6324493050,Chimbarongo,Calle Villa San José,street,deciduous,broadleaved,tree,Acer,Acer pseudoplatanus,Falso plátano,,,,
-7908415.22524376,-4123382.55603001,node/6324493051,node/6324493051,Chimbarongo,Calle Villa San José,street,deciduous,broadleaved,tree,Acer,Acer pseudoplatanus,Falso plátano,,,,
-7908409.81511651,-4123423.86780905,node/6324493052,node/6324493052,Chimbarongo,Pasaje 2,street,deciduous,broadleaved,tree,Acer,Acer pseudoplatanus,Falso plátano,,,,
-7908408.05626856,-4123421.10556145,node/6324493053,node/6324493053,Chimbarongo,Pasaje 2,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-7908404.96158671,-4123427.99764129,node/6324501970,node/6324501970,Chimbarongo,Pasaje 2,street,,,tree,,,,,,,
-7908417.36257799,-4123429.69019593,node/6324501971,node/6324501971,Chimbarongo,Pasaje 2,garden,,palm,tree,Washingtonia,Washingtonia filifera,Palma de Washington,,,,
-7908415.25863961,-4123444.62530912,node/6324501972,node/6324501972,Chimbarongo,Pasaje 2,street,evergreen,needleleaved,tree,Pinus,Pinus radiata,Pino Insigne,,,,
-7908416.68352909,-4123454.80773679,node/6324501973,node/6324501973,Chimbarongo,Pasaje 2,garden,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-7908429.81922901,-4123473.77794917,node/6324501974,node/6324501974,Chimbarongo,Pasaje 2,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-7908428.85074944,-4123467.9419989,node/6324501975,node/6324501975,Chimbarongo,Pasaje 2,garden,evergreen,broadleaved,tree,Maytenus,Maytenus boaria,Maitén,,,,
