lng,lat,id,@id,addr:city,addr:street,denotation,leaf_cycle,leaf_type,natural,genus,species,species:es,species:mp,species:es_1,wikidata,wikipedia
-71.0405434,-34.7019151,node/6357389352,node/6357389352,Chimbarongo,Pasaje Peregrino,park,,broadleaved,tree,,,,,,,
-71.0408578,-34.7019659,node/6357389353,node/6357389353,Chimbarongo,Pasaje Peregrino,park,,broadleaved,tree,,,,,,,
-71.0408425,-34.7019457,node/6357389354,node/6357389354,Chimbarongo,Pasaje Peregrino,park,,broadleaved,tree,,,,,,,
-71.0408296,-34.7019229,node/6357389355,node/6357389355,Chimbarongo,Pasaje Peregrino,park,,broadleaved,tree,,,,,,,
-71.0408148,-34.701904,node/6357389356,node/6357389356,Chimbarongo,Pasaje Peregrino,park,,broadleaved,tree,,,,,,,
-71.0408047,-34.7018878,node/6357389357,node/6357389357,Chimbarongo,Pasaje Peregrino,park,,broadleaved,tree,,,,,,,
-71.0408247,-34.7020108,node/6357403724,node/6357403724,Chimbarongo,Pasaje Peregrino,park,,broadleaved,tree,,,,,,,
-71.0406448,-34.7020913,node/6357403725,node/6357403725,Chimbarongo,Pasaje Peregrino,park,,broadleaved,tree,,,,,,,
-71.040737,-34.7020359,node/6357403726,node/6357403726,Chimbarongo,Pasaje Peregrino,park,evergreen,palm,tree,Trachycarpus,Trachycarpus fortunei,Palmera excelsa,,,,
-71.0405466,-34.7021778,node/6357410613,node/6357410613,Chimbarongo,Calle Villa San José,garden,,broadleaved,tree,,,,,,,
-71.0399458,-34.7009992,node/6357410614,node/6357410614,,Pasaje Campanario,street,deciduous,broadleaved,tree,Prunus,Prunus cerasifera,Ciruelo Rojo,,,,
-71.0400177,-34.7009629,node/6357410615,node/6357410615,Chimbarongo,Pasaje Campanario,street,deciduous,broadleaved,tree,Prunus,Prunus cerasifera,Ciruelo Rojo,,,,
-71.0405562,-34.7017627,node/6357410616,node/6357410616,,Pasaje Peregrino,street,deciduous,broadleaved,tree,Prunus,Prunus cerasifera,Ciruelo Rojo,,,,
-71.0404183,-34.7016592,node/6357413094,node/6357413094,Chimbarongo,Pasaje Peregrino,street,deciduous,broadleaved,tree,Acer,Acer negundo,Acer,,,,
-71.0405057,-34.7016852,node/6357413095,node/6357413095,Chimbarongo,Pasaje Peregrino,street,deciduous,broadleaved,tree,Acer,Acer negundo,Acer,,,,
-71.0405998,-34.7018171,node/6357413096,node/6357413096,Chimbarongo,Pasaje Peregrino,street,deciduous,broadleaved,tree,Acer,Acer negundo,Acer,,,,
-71.0405604,-34.7018321,node/6357413097,node/6357413097,Chimbarongo,Pasaje Peregrino,street,deciduous,broadleaved,tree,Acer,Acer negundo,Acer,,,,
-71.0404894,-34.70175,node/6357413098,node/6357413098,Chimbarongo,Pasaje Peregrino,street,deciduous,broadleaved,tree,Acer,Acer negundo,Acer,,,,
-71.0401559,-34.70132,node/6357413099,node/6357413099,Chimbarongo,Pasaje Peregrino,street,deciduous,broadleaved,tree,Acer,Acer negundo,Acer,,,,
-71.0400188,-34.7010665,node/6357420100,node/6357420100,Chimbarongo,Pasaje Peregrino,garden,evergreen,needleleaved,tree,,,,,,,
-71.0400281,-34.7010775,node/6357420101,node/6357420101,Chimbarongo,Pasaje Peregrino,garden,evergreen,needleleaved,tree,,,,,,,
-71.0397506,-34.7011663,node/6357420102,node/6357420102,Chimbarongo,Pasaje Campanario,street,deciduous,broadleaved,tree,Prunus,Prunus cerasifera,Ciruelo Rojo,,,,
-71.0397203,-34.7011202,node/6357420103,node/6357420103,Chimbarongo,Pasaje Campanario,street,deciduous,broadleaved,tree,Prunus,Prunus cerasifera,Ciruelo Rojo,,,,
-71.0395863,-34.7012514,node/6357420104,node/6357420104,Chimbarongo,Pasaje Campanario,street,deciduous,broadleaved,tree,Prunus,Prunus cerasifera,Ciruelo Rojo,,,,
-71.0392138,-34.7014679,node/6357420105,node/6357420105,Chimbarongo,Pasaje Campanario,street,deciduous,broadleaved,tree,Prunus,Prunus cerasifera,Ciruelo Rojo,,,,
-71.0390595,-34.7015493,node/6357420106,node/6357420106,Chimbarongo,Pasaje Campanario,street,deciduous,broadleaved,tree,Prunus,Prunus cerasifera,Ciruelo Rojo,,,,
-71.039094,-34.7014473,node/6357420107,node/6357420107,Chimbarongo,Pasaje Campanario,street,evergreen,broadleaved,tree,Ligustrum,Ligustrum lucidum,Aligustre del Japón,,,,
-71.0387534,-34.7016227,node/6357420109,node/6357420109,Chimbarongo,Pasaje Campanario,street,deciduous,broadleaved,tree,Prunus,Prunus cerasifera,Ciruelo Rojo,,,,
-71.0387142,-34.7017058,node/6357420110,node/6357420110,Chimbarongo,Pasaje Campanario,street,deciduous,broadleaved,tree,Prunus,Prunus cerasifera,Ciruelo Rojo,,,,
-71.0386812,-34.7016651,node/6357420111,node/6357420111,Chimbarongo,Pasaje Campanario,street,deciduous,broadleaved,tree,Prunus,Prunus cerasifera,Ciruelo Rojo,,,,
-71.0391362,-34.7014985,node/6357420112,node/6357420112,Chimbarongo,Pasaje Campanario,street,deciduous,broadleaved,tree,Betula,Betula pendula,Abedul,,,,
-71.0394977,-34.7012984,node/6357425718,node/6357425718,Chimbarongo,Pasaje Campanario,street,evergreen,broadleaved,tree,Grevillea,Grevillea robusta,Roble Australiano,,,,
-71.0395288,-34.7012804,node/6357425719,node/6357425719,Chimbarongo,Pasaje Campanario,street,evergreen,broadleaved,tree,Grevillea,Grevillea robusta,Roble Australiano,,,,
-71.0395553,-34.7012663,node/6357425720,node/6357425720,Chimbarongo,Pasaje Campanario,street,,needleleaved,tree,,,,,,,
-71.0395296,-34.7012068,node/6357425721,node/6357425721,Chimbarongo,Pasaje Campanario,garden,evergreen,needleleaved,tree,Araucaria,Araucaria angustifolia,Pino Paraná,,,,
-71.0395305,-34.7012192,node/6357499518,node/6357499518,Chimbarongo,Pasaje Campanario,street,evergreen,palm,tree,Trachycarpus,Trachycarpus fortunei,Palmera excelsa,,,,
-71.0402804,-34.7008123,node/6357499520,node/6357499520,Chimbarongo,San Pedro Poniente,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0402549,-34.7007774,node/6357499521,node/6357499521,Chimbarongo,San Pedro Poniente,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0402261,-34.7007404,node/6357499522,node/6357499522,Chimbarongo,San Pedro Poniente,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0402092,-34.7007143,node/6357499523,node/6357499523,Chimbarongo,San Pedro Poniente,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0403404,-34.7008787,node/6357512974,node/6357512974,Chimbarongo,San Pedro Poniente,street,evergreen,needleleaved,tree,,,,,,,
-71.0403568,-34.7009082,node/6357520673,node/6357520673,Chimbarongo,San Pedro Poniente,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0403793,-34.7009347,node/6357520674,node/6357520674,Chimbarongo,San Pedro Poniente,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0404714,-34.7010535,node/6357520675,node/6357520675,Chimbarongo,San Pedro Poniente,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0404182,-34.7009827,node/6357520676,node/6357520676,Chimbarongo,San Pedro Poniente,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0403935,-34.7009544,node/6357520677,node/6357520677,Chimbarongo,San Pedro Poniente,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0404512,-34.7010258,node/6357520678,node/6357520678,Chimbarongo,San Pedro Poniente,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0404317,-34.7010012,node/6357520679,node/6357520679,Chimbarongo,San Pedro Poniente,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0405066,-34.7010997,node/6357520680,node/6357520680,Chimbarongo,San Pedro Poniente,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0405403,-34.7011446,node/6357520681,node/6357520681,Chimbarongo,San Pedro Poniente,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0405628,-34.7011761,node/6357520682,node/6357520682,Chimbarongo,San Pedro Poniente,street,evergreen,needleleaved,tree,,,,,,,
-71.0405523,-34.7011613,node/6357520683,node/6357520683,Chimbarongo,San Pedro Poniente,street,evergreen,needleleaved,tree,Araucaria,Araucaria sp.,,,,,
-71.0405748,-34.7011921,node/6357520684,node/6357520684,Chimbarongo,San Pedro Poniente,street,evergreen,needleleaved,tree,Araucaria,Araucaria sp.,,,,,
-71.0405875,-34.7012161,node/6357520785,node/6357520785,Chimbarongo,San Pedro Poniente,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0406102,-34.7021357,node/6357520786,node/6357520786,Chimbarongo,Calle Villa San José,garden,evergreen,broadleaved,tree,Acacia,Acacia dealbata,Acacia australiana,,,,
-71.0408227,-34.701515,node/6357520787,node/6357520787,Chimbarongo,San Pedro Poniente,street,evergreen,broadleaved,tree,Acacia,Acacia dealbata,Acacia australiana,,,,
-71.0407882,-34.701466,node/6357520788,node/6357520788,Chimbarongo,San Pedro Poniente,street,evergreen,broadleaved,tree,Acacia,Acacia dealbata,Acacia australiana,,,,
-71.0407654,-34.70143,node/6357520789,node/6357520789,Chimbarongo,San Pedro Poniente,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0408063,-34.7014867,node/6357520790,node/6357520790,Chimbarongo,San Pedro Poniente,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0407269,-34.701381,node/6357527359,node/6357527359,Chimbarongo,San Pedro Poniente,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0406077,-34.7012451,node/6357527360,node/6357527360,Chimbarongo,San Pedro Poniente,street,evergreen,needleleaved,tree,Araucaria,Araucaria sp.,,,,,
-71.0406387,-34.7012792,node/6357527361,node/6357527361,Chimbarongo,San Pedro Poniente,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.040652,-34.7012947,node/6357527362,node/6357527362,Chimbarongo,San Pedro Poniente,street,evergreen,needleleaved,tree,,,,,,,
-71.0406881,-34.7013392,node/6357527363,node/6357527363,Chimbarongo,San Pedro Poniente,street,evergreen,needleleaved,tree,,,,,,,
-71.040669,-34.7013155,node/6357527364,node/6357527364,Chimbarongo,San Pedro Poniente,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0405984,-34.7012278,node/6357527365,node/6357527365,Chimbarongo,San Pedro Poniente,street,deciduous,broadleaved,tree,Acer,Acer sp.,Arce,,,,
-71.0406429,-34.7011771,node/6357527370,node/6357527370,Chimbarongo,San Pedro Poniente,street,deciduous,broadleaved,tree,Liquidambar,Liquidambar styraciflua,Liquidámbar,,,,
-71.0406549,-34.7011925,node/6357527371,node/6357527371,Chimbarongo,San Pedro Poniente,street,deciduous,broadleaved,tree,Liquidambar,Liquidambar styraciflua,Liquidámbar,,,,
-71.0364788,-34.6995294,node/6358076649,node/6358076649,Chimbarongo,San Luis,street,deciduous,broadleaved,tree,Melia,Melia azedarach,Cinamomo,,,,
-71.0362568,-34.6996748,node/6358076650,node/6358076650,Chimbarongo,San Luis,garden,,broadleaved,tree,,,,,,,
-71.0358249,-34.6997359,node/6358090948,node/6358090948,Chimbarongo,San Luis,street,deciduous,broadleaved,tree,Populus,Populus sp.,Álamo,,,,
-71.0357895,-34.6997509,node/6358090949,node/6358090949,Chimbarongo,San Luis,street,deciduous,broadleaved,tree,Populus,Populus sp.,Álamo,,,,
-71.0356711,-34.69982,node/6358090950,node/6358090950,Chimbarongo,San Luis,street,deciduous,broadleaved,tree,Populus,Populus sp.,Álamo,,,,
-71.0357156,-34.6997979,node/6358090951,node/6358090951,Chimbarongo,San Luis,street,deciduous,broadleaved,tree,Populus,Populus sp.,Álamo,,,,
-71.0354423,-34.7000208,node/6358090952,node/6358090952,Chimbarongo,San Luis,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-71.0353972,-34.7000435,node/6358090953,node/6358090953,,San Luis,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-71.0354055,-34.6998772,node/6358115749,node/6358115749,Chimbarongo,Tomás Mendoza,street,deciduous,broadleaved,tree,Populus,Populus sp.,Álamo,,,,
-71.0353945,-34.6998565,node/6358115750,node/6358115750,Chimbarongo,Tomás Mendoza,street,deciduous,broadleaved,tree,Populus,Populus sp.,Álamo,,,,
-71.035348,-34.6997964,node/6358115751,node/6358115751,Chimbarongo,Tomás Mendoza,street,deciduous,broadleaved,tree,Populus,Populus sp.,Álamo,,,,
-71.0353322,-34.699769,node/6358115752,node/6358115752,Chimbarongo,Tomás Mendoza,street,deciduous,broadleaved,tree,Populus,Populus sp.,Álamo,,,,
-71.0353155,-34.6997437,node/6358115753,node/6358115753,Chimbarongo,Tomás Mendoza,street,deciduous,broadleaved,tree,Populus,Populus sp.,Álamo,,,,
-71.0348697,-34.7002114,node/6358127613,node/6358127613,Chimbarongo,San Luis,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-71.034844,-34.7003139,node/6358127614,node/6358127614,Chimbarongo,San Luis,street,deciduous,broadleaved,tree,Populus,Populus sp.,Álamo,,,,
-71.0340237,-34.7005678,node/6358127615,node/6358127615,Chimbarongo,Fernando Guzmán,street,deciduous,broadleaved,tree,Populus,Populus nigra,Álamo,,,,
-71.0347995,-34.7002449,node/6358139647,node/6358139647,Chimbarongo,San Luis,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0349235,-34.7001881,node/6358139648,node/6358139648,Chimbarongo,San Luis,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0345259,-34.6993689,node/6358139649,node/6358139649,Chimbarongo,Pasaje 5,street,deciduous,broadleaved,tree,Populus,Populus sp.,Álamo,,,,
-71.0345775,-34.6993464,node/6358139650,node/6358139650,Chimbarongo,Pasaje 5,street,deciduous,broadleaved,tree,Populus,Populus sp.,Álamo,,,,
-71.0345334,-34.6995132,node/6358139651,node/6358139651,Chimbarongo,Pedro Landeros,street,deciduous,broadleaved,tree,Populus,Populus sp.,Álamo,,,,
-71.0345209,-34.6994934,node/6358139652,node/6358139652,Chimbarongo,Pedro Landeros,street,deciduous,broadleaved,tree,Populus,Populus sp.,Álamo,,,,
-71.0345043,-34.6994708,node/6358139653,node/6358139653,Chimbarongo,Pedro Landeros,street,deciduous,broadleaved,tree,Populus,Populus sp.,Álamo,,,,
-71.0344321,-34.6992986,node/6358259051,node/6358259051,Chimbarongo,Pedro Landeros,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0344424,-34.6994626,node/6358259052,node/6358259052,Chimbarongo,Pasaje 5,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.034406,-34.6994274,node/6358259053,node/6358259053,Chimbarongo,Pasaje 5,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0343366,-34.6994674,node/6358259054,node/6358259054,Chimbarongo,Pasaje 5,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0343554,-34.6994573,node/6358259055,node/6358259055,Chimbarongo,Pasaje 5,street,evergreen,broadleaved,tree,Maytenus,Maytenus boaria,Maitén,,,,
-71.034543,-34.6984121,node/6358603678,node/6358603678,Chimbarongo,Nudia,street,evergreen,broadleaved,tree,Schinus,Schinus molle,Pimiento,,,,
-71.0348952,-34.6992345,node/6358603679,node/6358603679,Chimbarongo,Pasaje 5,street,deciduous,broadleaved,tree,Populus,Populus sp.,Álamo,,,,
-71.0347909,-34.6992884,node/6358603680,node/6358603680,Chimbarongo,Pasaje 5,street,deciduous,broadleaved,tree,Populus,Populus sp.,Álamo,,,,
-71.0348431,-34.6992612,node/6358603681,node/6358603681,Chimbarongo,Pasaje 5,street,deciduous,broadleaved,tree,Populus,Populus sp.,Álamo,,,,
-71.034873,-34.6992463,node/6358603682,node/6358603682,Chimbarongo,Pasaje 5,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0354812,-34.6991885,node/6358629654,node/6358629654,Chimbarongo,Pasaje,street,deciduous,broadleaved,tree,Populus,Populus sp.,Álamo,,,,
-71.0355007,-34.6992259,node/6358629655,node/6358629655,Chimbarongo,Pasaje 9,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.035662,-34.6994522,node/6358629656,node/6358629656,Chimbarongo,Pasaje,street,deciduous,broadleaved,tree,Populus,Populus sp.,Álamo,,,,
-71.0357046,-34.6995156,node/6358629657,node/6358629657,Chimbarongo,Pasaje,street,deciduous,broadleaved,tree,Populus,Populus sp.,Álamo,,,,
-71.0356057,-34.6992532,node/6358674849,node/6358674849,Chimbarongo,Pasaje 9,garden,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-71.0355872,-34.6992291,node/6358674850,node/6358674850,Chimbarongo,Pasaje 9,garden,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-71.0349209,-34.6983611,node/6358674851,node/6358674851,Chimbarongo,Pasaje 9,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-71.0346389,-34.6983613,node/6358693625,node/6358693625,Chimbarongo,Nudia,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0343606,-34.6982445,node/6358693627,node/6358693627,Chimbarongo,Tomás Mendoza,street,evergreen,broadleaved,tree,Schinus,Schinus molle,Pimiento,,,,
-71.034113,-34.6980896,node/6358693628,node/6358693628,Chimbarongo,Tomás Mendoza,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0342101,-34.698057,node/6358703646,node/6358703646,Chimbarongo,Tomás Mendoza,street,deciduous,broadleaved,tree,Populus,Populus sp.,Álamo,,,,
-71.0344312,-34.6985098,node/6358703647,node/6358703647,Chimbarongo,Tomás Mendoza,street,deciduous,broadleaved,tree,Populus,Populus sp.,Álamo,,,,
-71.0344449,-34.6985313,node/6358703648,node/6358703648,Chimbarongo,Tomás Mendoza,street,deciduous,broadleaved,tree,Populus,Populus sp.,Álamo,,,,
-71.0344622,-34.6985605,node/6358703649,node/6358703649,Chimbarongo,Tomás Mendoza,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0342517,-34.698548,node/6358703650,node/6358703650,Chimbarongo,Nudia,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0339697,-34.6986075,node/6358703651,node/6358703651,Chimbarongo,Nudia,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.034042,-34.6985715,node/6358703652,node/6358703652,Chimbarongo,Nudia,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0339613,-34.6987281,node/6358718704,node/6358718704,Chimbarongo,Pedro Landeros,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0338598,-34.6987329,node/6358718705,node/6358718705,Chimbarongo,Nudia,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0337413,-34.6987228,node/6358718706,node/6358718706,Chimbarongo,Nudia,street,deciduous,broadleaved,tree,Acacia,Acacia caven,Espino,,,,
-71.0336773,-34.6988327,node/6358718707,node/6358718707,Chimbarongo,Nudia,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0334098,-34.6987762,node/6358718708,node/6358718708,Chimbarongo,Angel Lira,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0334371,-34.6988157,node/6358718709,node/6358718709,Chimbarongo,Angel Lira,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0333137,-34.6989233,node/6358743040,node/6358743040,Chimbarongo,Nudia,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0327197,-34.6992098,node/6358743041,node/6358743041,Chimbarongo,Nudia,street,evergreen,broadleaved,tree,,,,,,,
-71.0325598,-34.6994198,node/6358743042,node/6358743042,Chimbarongo,Pasaje 6,street,deciduous,broadleaved,tree,Populus,Populus nigra,Álamo,,,,
-71.0320538,-34.6994641,node/6358743043,node/6358743043,Chimbarongo,Máximo Valdés,street,deciduous,broadleaved,tree,Acacia,Acacia caven,Espino,,,,
-71.0330989,-34.7001578,node/6358789574,node/6358789574,Chimbarongo,Pasaje 6,street,evergreen,broadleaved,tree,Acacia,Acacia dealbata,Aromo de Castilla,,,,
-71.0331266,-34.7001982,node/6358789575,node/6358789575,Chimbarongo,Pasaje 6,street,evergreen,broadleaved,tree,Acacia,Acacia dealbata,Aromo de Castilla,,,,
-71.0332578,-34.7002762,node/6358789576,node/6358789576,Chimbarongo,Pasaje 6,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0332894,-34.7003156,node/6358789577,node/6358789577,Chimbarongo,Pasaje 6,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0333826,-34.7005464,node/6358789578,node/6358789578,Chimbarongo,Pasaje 6,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0334515,-34.7006506,node/6358789579,node/6358789579,Chimbarongo,Pasaje 6,street,evergreen,broadleaved,tree,Acacia,Acacia dealbata,Aromo de Castilla,,,,
-71.0334683,-34.700673,node/6358789580,node/6358789580,Chimbarongo,Pasaje 6,street,evergreen,broadleaved,tree,Acacia,Acacia dealbata,Aromo de Castilla,,,,
-71.033482,-34.70069,node/6358789581,node/6358789581,Chimbarongo,Pasaje 6,street,evergreen,broadleaved,tree,Acacia,Acacia dealbata,Aromo de Castilla,,,,
-71.0332389,-34.7010928,node/6358789582,node/6358789582,Chimbarongo,San Luis,street,evergreen,broadleaved,tree,,Schinus molle,Pimiento,,,,
-71.0333505,-34.7004997,node/6358879195,node/6358879195,Chimbarongo,Pasaje 6,street,evergreen,broadleaved,tree,Schinus,Schinus molle,Pimiento,,,,
-71.0338133,-34.7008111,node/6358879196,node/6358879196,Chimbarongo,San Luis,street,evergreen,broadleaved,tree,Schinus,Schinus molle,Pimiento,,,,
-71.0338417,-34.7007963,node/6358879197,node/6358879197,Chimbarongo,San Luis,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0340754,-34.7006843,node/6358879198,node/6358879198,Chimbarongo,San Luis,street,evergreen,broadleaved,tree,Schinus,Schinus molle,Pimiento,,,,
-71.0340073,-34.7006327,node/6358879199,node/6358879199,Chimbarongo,San Luis,street,evergreen,broadleaved,tree,Grevillea,Grevillea robusta,Roble Australiano,,,,
-71.0339771,-34.7006512,node/6358879200,node/6358879200,Chimbarongo,San Luis,street,evergreen,broadleaved,tree,Grevillea,Grevillea robusta,Roble Australiano,,,,
-71.0341521,-34.7007416,node/6358879201,node/6358879201,Chimbarongo,Fernando Guzmán,street,evergreen,broadleaved,tree,Schinus,Schinus molle,Pimiento,,,,
-71.0343399,-34.700867,node/6358879202,node/6358879202,Chimbarongo,Fernando Guzmán,street,deciduous,broadleaved,tree,Melia,Melia azedarach,Cinamomo,,,,
-71.0343564,-34.7008911,node/6358879203,node/6358879203,Chimbarongo,Fernando Guzmán,street,deciduous,broadleaved,tree,Melia,Melia azedarach,Cinamomo,,,,
-71.0342932,-34.7007039,node/6358879204,node/6358879204,Chimbarongo,Miguel Ángel Urzua,garden,deciduous,broadleaved,tree,Populus,Populus sp.,Álamo,,,,
-71.0343298,-34.700701,node/6358879205,node/6358879205,Chimbarongo,Miguel Ángel Urzua,garden,deciduous,broadleaved,tree,Populus,Populus sp.,Álamo,,,,
-71.0342282,-34.7008472,node/6358879206,node/6358879206,Chimbarongo,Fernando Guzmán,street,deciduous,broadleaved,tree,Populus,Populus nigra,Álamo,,,,
-71.0342501,-34.7008818,node/6358879207,node/6358879207,Chimbarongo,Fernando Guzmán,street,deciduous,broadleaved,tree,Populus,Populus nigra,Álamo,,,,
-71.0340953,-34.7007312,node/6358879208,node/6358879208,Chimbarongo,Miguel Ángel Urzua,garden,evergreen,palm,tree,Washingtonia,Washingtonia filifera,Palma de Washington,,,,
-71.0341126,-34.7007604,node/6358879209,node/6358879209,Chimbarongo,Miguel Ángel Urzua,garden,evergreen,palm,tree,Washingtonia,Washingtonia filifera,Palma de Washington,,,,
-71.0337219,-34.700728,node/6358879210,node/6358879210,Chimbarongo,San Luis,garden,evergreen,needleleaved,tree,Pseudotsuga,Pseudotsuga menziesii,Pino Oregón,,,,
-71.0339361,-34.7008018,node/6358917344,node/6358917344,Chimbarongo,San Luis,garden,evergreen,broadleaved,tree,,,,,,,
-71.0332999,-34.70077,node/6358917345,node/6358917345,Chimbarongo,San Luis,garden,evergreen,broadleaved,tree,,,,,,,
-71.0331884,-34.7010378,node/6358917346,node/6358917346,Chimbarongo,San Luis,street,evergreen,broadleaved,tree,Acer,Acer sp.,Arce,,,,
-71.0333256,-34.7010863,node/6358917347,node/6358917347,Chimbarongo,San Luis,garden,deciduous,broadleaved,tree,Populus,Populus nigra,Álamo negro,,,,
-71.033414,-34.7011106,node/6358917348,node/6358917348,Chimbarongo,San Luis,garden,evergreen,broadleaved,tree,Acacia,Acacia dealbata,Aromo de Castilla,,,,
-71.0332204,-34.7010205,node/6358917349,node/6358917349,Chimbarongo,San Luis,street,evergreen,broadleaved,tree,Acer,Acer sp.,Arce,,,,
-71.0332482,-34.7010081,node/6358917350,node/6358917350,Chimbarongo,San Luis,street,evergreen,broadleaved,tree,Acer,Acer sp.,Arce,,,,
-71.0332717,-34.7009937,node/6358917351,node/6358917351,Chimbarongo,San Luis,street,evergreen,broadleaved,tree,Acer,Acer sp.,Arce,,,,
-71.0333303,-34.7009674,node/6358917352,node/6358917352,Chimbarongo,San Luis,street,evergreen,broadleaved,tree,Acer,Acer sp.,Arce,,,,
-71.0333586,-34.7009565,node/6358917353,node/6358917353,Chimbarongo,San Luis,street,evergreen,broadleaved,tree,Salix,Salix babylonica,Sauce llorón,,,,
-71.0335028,-34.7010106,node/6358917354,node/6358917354,Chimbarongo,San Luis,garden,evergreen,palm,tree,Phoenix,Phoenix canariensis,Palmera Canaria,,,,
-71.034421,-34.7005254,node/6358933093,node/6358933093,Chimbarongo,San Luis,street,evergreen,broadleaved,tree,Schinus,Schinus molle,Pimiento,,,,
-71.0344527,-34.7005077,node/6358933094,node/6358933094,Chimbarongo,San Luis,street,evergreen,broadleaved,tree,Schinus,Schinus molle,Pimiento,,,,
-71.0343912,-34.7004426,node/6358933095,node/6358933095,Chimbarongo,San Luis,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
