lng,lat
-71.0385492,-34.7053229
-71.0393976,-34.7064587
-71.0394591,-34.7063492
-71.0406605,-34.705653
-71.0408434,-34.7055574
-71.040298,-34.7057931
-71.0402468,-34.7058251
-71.0408422,-34.705489
-71.0408833,-34.7054463
-71.0408443,-34.7053906
-71.0407616,-34.7054013
-71.0404724,-34.7058313
-71.040523,-34.705806
-71.0404611,-34.7055927
-71.0402117,-34.705962
-71.0401738,-34.706024
-71.041244,-34.7054423
-71.0409992,-34.7055665
-71.041061,-34.705536
-71.041116,-34.7055046
-71.0406523,-34.7055629
-71.0410864,-34.7055205
-71.0409197,-34.7056397
-71.0406933,-34.7057196
-71.040735,-34.7056992
-71.0408869,-34.7056291
-71.0408015,-34.7055409
-71.0405276,-34.7056609
-71.0406257,-34.705795
-71.0403522,-34.7058941
-71.0403895,-34.7058751
-71.0400676,-34.7059224
-71.0398712,-34.7060499
-71.0400438,-34.7059583
-71.0400924,-34.7059382
-71.0401687,-34.7059852
-71.0402182,-34.7060035
-71.0401429,-34.7060024
-71.0399382,-34.706106
-71.0399622,-34.7060893
-71.0401229,-34.7060118
-71.0397072,-34.7061341
-71.0397439,-34.7062079
-71.0396546,-34.7061629
-71.0397565,-34.7061121
-71.0396189,-34.7061832
-71.0396859,-34.7061495
-71.0396785,-34.7062375
-71.0396282,-34.7062632
-71.039695,-34.7062611
-71.0395773,-34.706202
-71.03955,-34.7062161
-71.0396524,-34.7062527
-71.0395881,-34.7062878
-71.0394946,-34.706249
-71.0398554,-34.7061821
-71.0397809,-34.7062187
-71.0394233,-34.7066814
-71.0394084,-34.7066593
-71.0395122,-34.7068169
-71.0396941,-34.7068849
-71.0395512,-34.7068622
-71.0395309,-34.7068386
-71.0398004,-34.707017
-71.0397628,-34.7069607
-71.0398691,-34.7071177
-71.0398886,-34.7071514
-71.0398208,-34.7070502
-71.0395218,-34.7066367
-71.0395471,-34.7066693
-71.0395816,-34.7067155
-71.0396119,-34.7067605
-71.0396717,-34.7068505
-71.0397776,-34.7069814
-71.0397373,-34.7069305
-71.0397157,-34.7070857
-71.0399678,-34.707258
-71.0399361,-34.7072065
-71.0398987,-34.7073475
-71.0400687,-34.7073812
-71.0401112,-34.7074446
-71.0401919,-34.7075654
-71.0402041,-34.7073931
-71.0400043,-34.7077143
-71.0406251,-34.7081458
-71.0404875,-34.70816
-71.0404325,-34.7080794
-71.0403895,-34.7080271
-71.0403838,-34.7078381
-71.0404461,-34.7079167
-71.0404977,-34.7079729
-71.040563,-34.7080603
-71.0403565,-34.7079854
-71.0400391,-34.7075434
-71.0401185,-34.7076467
-71.0401526,-34.7076921
-71.0400962,-34.7076048
-71.0401395,-34.7076659
-71.0400579,-34.7076773
-71.0399861,-34.7074635
-71.0399951,-34.7074756
-71.0399641,-34.707432
-71.0399323,-34.7073924
-71.0398448,-34.7072664
-71.039684,-34.7070401
-71.0396523,-34.7069945
-71.0395791,-34.7068965
-71.0356875,-34.7108293
-71.0353739,-34.7104195
-71.0354836,-34.7105618
-71.0354597,-34.7105317
-71.0354322,-34.7104966
-71.0354078,-34.7104632
-71.0353946,-34.7104449
-71.0355011,-34.7105852
-71.0355399,-34.7106378
-71.035527,-34.7106182
-71.035516,-34.7106039
-71.0356094,-34.7107299
-71.0355601,-34.7106643
-71.0355822,-34.7106942
-71.0355937,-34.7107095
-71.0355723,-34.7106805
-71.0353252,-34.7104677
-71.035367,-34.7105184
-71.0353337,-34.7104777
-71.0355291,-34.7107581
-71.0353948,-34.7105667
-71.0354335,-34.7106209
-71.0355116,-34.7107278
-71.0354952,-34.7107109
-71.0354825,-34.7106925
-71.0354093,-34.7105876
-71.0354619,-34.7106646
-71.035422,-34.7106015
-71.0354498,-34.7106423
-71.0356077,-34.7108487
-71.0355854,-34.7108722
-71.0356172,-34.7108653
-71.0356281,-34.7108805
-71.0357213,-34.7108895
-71.0357405,-34.7108754
-71.0357515,-34.7109266
-71.0358549,-34.7110657
-71.0357878,-34.7109779
-71.0358241,-34.7110246
-71.0356412,-34.7109019
-71.0350593,-34.7110435
-71.035039,-34.7110567
-71.0349825,-34.7111285
-71.0348918,-34.7111088
-71.0352335,-34.7109999
-71.0342462,-34.7115195
-71.0343658,-34.7113814
-71.0343495,-34.7114501
-71.0345701,-34.7112832
-71.0346895,-34.7112722
-71.0347982,-34.7112163
-71.0346583,-34.7112869
-71.0346432,-34.7113129
-71.0346804,-34.7112897
-71.0347082,-34.7111987
-71.0354072,-34.7109023
-71.0354388,-34.710885
-71.0354037,-34.7109304
-71.0354007,-34.7108569
-71.0355124,-34.7108111
-71.0354765,-34.7108252
-71.0354401,-34.7108472
-71.0357492,-34.7107411
-71.0357845,-34.7107192
-71.0358998,-34.7106624
-71.0358385,-34.710724
-71.035724,-34.7106896
-71.0358018,-34.7106499
-71.0357622,-34.7106719
-71.0358847,-34.7106257
-71.0359286,-34.710596
-71.0359142,-34.7106055
-71.0359682,-34.7105694
-71.0360115,-34.7105475
-71.0360547,-34.7105291
-71.0361455,-34.7104847
-71.0361851,-34.7104586
-71.036358,-34.7103585
-71.0360672,-34.7106005
-71.0360742,-34.7105195
-71.0356983,-34.7109821
-71.0357399,-34.7110968
-71.0356032,-34.7111173
-71.0357732,-34.7111287
-71.0357527,-34.7111837
-71.0359705,-34.7112053
-71.0357136,-34.7112132
-71.0357034,-34.7111923
-71.0356854,-34.7112295
-71.0356242,-34.7112609
-71.0355579,-34.7112942
-71.0356691,-34.7112049
-71.0357143,-34.7112994
-71.0356453,-34.711337
-71.0356086,-34.7113565
-71.035481,-34.7113345
-71.0354574,-34.7113481
-71.0354096,-34.7113737
-71.0354298,-34.7113631
-71.0354758,-34.7114035
-71.0353941,-34.7113826
-71.0351758,-34.7114885
-71.0353972,-34.7114433
-71.0353565,-34.7114678
-71.0354959,-34.7114354
-71.0354583,-34.7114547
-71.0354424,-34.7114652
-71.0353915,-34.7114914
-71.0353219,-34.71149
-71.0352418,-34.7115322
-71.0352686,-34.7115149
-71.0352984,-34.7115012
-71.0351524,-34.7115805
-71.03512,-34.7115964
-71.0351849,-34.7115614
-71.035166,-34.7115996
-71.0351466,-34.711504
-71.035085,-34.7115362
-71.0351168,-34.7115189
-71.0345744,-34.7118702
-71.0346351,-34.7118374
-71.0346778,-34.7118106
-71.0347217,-34.711721
-71.0346222,-34.7117529
-71.0348902,-34.711709
-71.0348655,-34.7117261
-71.0347531,-34.7117783
-71.0347894,-34.711762
-71.0348076,-34.7116778
-71.0347848,-34.7116896
-71.0347575,-34.7117078
-71.0348969,-34.7116351
-71.0348416,-34.7116628
-71.0348683,-34.7116497
-71.0348484,-34.711618
-71.0349895,-34.7116598
-71.0350181,-34.7116436
-71.0349507,-34.7115024
-71.0349605,-34.7115299
-71.0350086,-34.7115729
-71.0350894,-34.7116118
-71.0350674,-34.7116218
-71.0349841,-34.7116893
-71.0347051,-34.7117006
-71.0353376,-34.7114121
-71.0352843,-34.7114352
-71.035561,-34.7113973
-71.0356287,-34.7115414
-71.0357356,-34.7114274
-71.0359996,-34.7112616
-71.03602,-34.7112961
-71.0360505,-34.7113317
-71.0361601,-34.7114684
-71.0361448,-34.7114464
-71.0361258,-34.7114239
-71.0360685,-34.7113633
-71.0360933,-34.7113905
-71.0362901,-34.7116428
-71.0362757,-34.7116197
-71.0362497,-34.7115889
-71.0363746,-34.7117488
-71.0363171,-34.7116744
-71.0366141,-34.7122403
-71.0366063,-34.7120695
-71.0365658,-34.7120047
-71.0360862,-34.7115074
-71.0360136,-34.7114082
-71.0360282,-34.7114276
-71.0360707,-34.7114812
-71.0360437,-34.7114531
-71.0358954,-34.7113162
-71.03598,-34.7113707
-71.0362062,-34.7116645
-71.0362645,-34.7117385
-71.0362883,-34.7117628
-71.0363143,-34.7117876
-71.0363712,-34.7118688
-71.0363964,-34.7118984
-71.0364266,-34.7119475
-71.0364562,-34.7119855
-71.036539,-34.7120707
-71.0364432,-34.7118409
-71.0363892,-34.7117758
-71.0364843,-34.7118954
-71.0366457,-34.7121086
-71.0365924,-34.7120423
-71.0365484,-34.7119748
-71.0365196,-34.7119393
-71.0361421,-34.7116349
-71.035888,-34.7112531
-71.0359028,-34.7112775
-71.0359272,-34.7113037
-71.0359587,-34.711337
-71.0358795,-34.7112894
-71.0352752,-34.7104178
-71.0359996,-34.7115431
-71.0359584,-34.7115688
-71.0360168,-34.711564
-71.0359324,-34.7116085
-71.0359131,-34.711522
-71.0358908,-34.7115281
-71.0359695,-34.711587
-71.0359152,-34.7115891
-71.0357155,-34.7116647
-71.0356835,-34.7116189
-71.0358858,-34.7116337
-71.0358067,-34.7116449
-71.0358412,-34.7116281
-71.0358652,-34.7116077
-71.0357134,-34.7116405
-71.0356825,-34.7115953
-71.0358396,-34.7115536
-71.035816,-34.7115638
-71.0358683,-34.7116248
-71.0360178,-34.7114709
-71.0359087,-34.7113356
-71.0359374,-34.7113799
-71.0359933,-34.7112064
-71.0360055,-34.7110626
-71.0359541,-34.7110915
-71.0360081,-34.7111323
-71.0360336,-34.7111164
-71.0361231,-34.7110092
-71.0361579,-34.7109894
-71.0360689,-34.7110353
-71.0367346,-34.7107616
-71.0366313,-34.7107457
-71.0367497,-34.710753
-71.0366905,-34.7107855
-71.0366669,-34.7107979
-71.0366371,-34.7108125
-71.0366088,-34.7108291
-71.0365751,-34.7108456
-71.0365403,-34.7107928
-71.0366092,-34.7107588
-71.0366116,-34.7108528
-71.0362198,-34.7109581
-71.0362577,-34.7109344
-71.0362952,-34.7109176
-71.0363344,-34.7108955
-71.0363858,-34.710868
-71.0364396,-34.7108418
-71.0364608,-34.7108257
-71.036484,-34.7108851
-71.036452,-34.7109026
-71.0364183,-34.7109206
-71.0363908,-34.710935
-71.0363402,-34.7109645
-71.0362975,-34.710989
-71.0362649,-34.7110089
-71.0361193,-34.71108
-71.0362019,-34.7110343
-71.0361682,-34.7110514
-71.0367938,-34.7107273
-71.0367724,-34.7107399
-71.0361053,-34.7111179
-71.0363668,-34.7109914
-71.0364263,-34.7124862
-71.0364488,-34.7125156
-71.0363769,-34.7125511
-71.0360148,-34.7125605
-71.0360975,-34.7126458
-71.0358322,-34.712786
-71.0357399,-34.7128372
-71.0358678,-34.7126777
-71.0358138,-34.7127018
-71.0369175,-34.7122412
-71.0355614,-34.7128318
-71.0355525,-34.7128371
-71.0347491,-34.7131351
-71.0347049,-34.7131392
-71.034693,-34.7131265
-71.0347486,-34.7130531
-71.0346479,-34.7129205
-71.034799,-34.7129353
-71.0346872,-34.712848
-71.0347192,-34.7128286
-71.0344262,-34.7126884
-71.0349681,-34.7131335
-71.0352614,-34.7130684
-71.0354423,-34.7128859
-71.0355227,-34.7128536
-71.035607,-34.7128092
-71.0370137,-34.7121826
-71.0371769,-34.712107
-71.0369645,-34.7122162
-71.0368505,-34.7123632
-71.0366277,-34.7123787
-71.0363453,-34.712432
-71.0361235,-34.7125446
-71.0360127,-34.7126031
-71.0359405,-34.7126315
-71.0360022,-34.7127544
-71.034226,-34.7026547
-71.0341784,-34.7025927
-71.0341526,-34.7025568
-71.0336782,-34.7018926
-71.033694,-34.7019138
-71.0330548,-34.7009526
-71.0330211,-34.7009101
-71.0329953,-34.7008596
-71.0329457,-34.7007633
-71.0329258,-34.7007323
-71.032902,-34.700698
-71.0328682,-34.7006702
-71.0328484,-34.7006229
-71.0328166,-34.7006033
-71.0327869,-34.7005119
-71.030335,-34.696733
-71.0306351,-34.6966298
-71.0309345,-34.6965984
-71.0308946,-34.696616
-71.0308598,-34.6966317
-71.032769,-34.7002247
-71.0328861,-34.7001725
-71.0329014,-34.7002005
-71.0324244,-34.6999831
-71.0323664,-34.6999067
-71.0323326,-34.6998679
-71.0322215,-34.6997031
-71.0321841,-34.6996396
-71.0322481,-34.7000159
-71.0322638,-34.7000347
-71.0322867,-34.7000744
-71.0320631,-34.6997455
-71.0320737,-34.6997609
-71.032054,-34.6997303
-71.032041,-34.6997097
-71.0320303,-34.6996917
-71.0320169,-34.6996735
-71.0320011,-34.6996536
-71.0319876,-34.6996356
-71.0319757,-34.6996191
-71.0318678,-34.6994751
-71.0318585,-34.6994585
-71.0318478,-34.6994431
-71.0318375,-34.6994295
-71.0318269,-34.6994161
-71.031817,-34.6994046
-71.0318071,-34.6993866
-71.0317964,-34.6993711
-71.0317858,-34.6993514
-71.031771,-34.6993333
-71.031753,-34.6993104
-71.0319678,-34.6996035
-71.0319582,-34.69959
-71.0319464,-34.6995744
-71.0306819,-34.69661
-71.0306333,-34.696721
-71.0305191,-34.6967797
-71.03013,-34.696805
-71.0301956,-34.6967879
-71.0317321,-34.6992829
-71.0317058,-34.6992436
-71.0316898,-34.6992255
-71.0302106,-34.6971257
-71.0302591,-34.6969537
-71.0303309,-34.6970318
-71.0303637,-34.6971049
-71.0303767,-34.6971301
-71.030401,-34.6971597
-71.0303117,-34.6972739
-71.0302352,-34.6971707
-71.0301979,-34.6971085
-71.0305029,-34.6972931
-71.0305289,-34.6973313
-71.0304804,-34.6975062
-71.0304219,-34.6974245
-71.0303893,-34.6973774
-71.0307008,-34.6975855
-71.0307588,-34.6976591
-71.0305935,-34.6976638
-71.030688,-34.6977408
-71.0302939,-34.6969918
-71.0306702,-34.6977073
-71.0306949,-34.6977594
-71.0307082,-34.6977813
-71.0307269,-34.6978096
-71.0304673,-34.6974834
-71.0313374,-34.6973041
-71.0313177,-34.6973172
-71.0315882,-34.6971614
-71.0316629,-34.6972603
-71.031535,-34.6970931
-71.0315709,-34.6971356
-71.031492,-34.6970253
-71.0314771,-34.6969987
-71.0312124,-34.6966398
-71.0312795,-34.6963318
-71.039102,-34.7095147
-71.0390664,-34.7094683
-71.0375417,-34.7074777
-71.0375895,-34.7075311
-71.0376618,-34.7076464
-71.0341716,-34.712159
-71.0341438,-34.7121214
-71.0396392,-34.7101822
-71.0395847,-34.7099321
-71.0395669,-34.7100871
-71.0395986,-34.7101361
-71.039395,-34.710128
-71.0394334,-34.7101776
-71.0393118,-34.7100202
-71.039478,-34.710223
-71.0391862,-34.7098768
-71.039252,-34.7099544
-71.0391498,-34.7098456
-71.0391172,-34.7098018
-71.0390973,-34.7097724
-71.0392073,-34.7099068
-71.0393502,-34.7100667
-71.0388807,-34.7095021
-71.0377732,-34.7080646
-71.0388003,-34.7094009
-71.0389085,-34.7095339
-71.0389393,-34.7095722
-71.0389989,-34.709653
-71.0389651,-34.709609
-71.0390673,-34.7097313
-71.0390306,-34.7096905
-71.0389492,-34.7093201
-71.0385856,-34.7091227
-71.0384788,-34.7089739
-71.0384975,-34.7090013
-71.0385258,-34.7090443
-71.0384961,-34.709006
-71.0383276,-34.7087739
-71.0382956,-34.7087327
-71.0384092,-34.7088923
-71.0382349,-34.7086545
-71.0381416,-34.7085378
-71.0380503,-34.7084272
-71.0379591,-34.7083097
-71.0378846,-34.7082132
-71.0378557,-34.7081692
-71.0379313,-34.7082691
-71.0380126,-34.708089
-71.0380976,-34.7081487
-71.0379716,-34.7080436
-71.037943,-34.708006
-71.0378976,-34.7079398
-71.0379533,-34.7079298
-71.037663,-34.7082367
-71.0378493,-34.7078787
-71.0378144,-34.7078401
-71.037791,-34.707806
-71.0377601,-34.7077741
-71.0377441,-34.7077331
-71.037367,-34.7079199
-71.0376214,-34.7078353
-71.0375331,-34.7077123
-71.0375258,-34.7081878
-71.037544,-34.7082141
-71.0376396,-34.7082024
-71.0376183,-34.7081719
-71.0375986,-34.7081394
-71.0375621,-34.7080901
-71.0375485,-34.7080658
-71.0376821,-34.7082624
-71.0372404,-34.7080738
-71.0372118,-34.7080225
-71.0374335,-34.7079129
-71.0376446,-34.7078722
-71.0377251,-34.7079913
-71.0376734,-34.7079141
-71.0376949,-34.7079478
-71.0375896,-34.7077907
-71.0375078,-34.7076402
-71.0373702,-34.7074693
-71.0372748,-34.7073493
-71.0371085,-34.7071066
-71.0367214,-34.7071723
-71.036731,-34.7071912
-71.0393018,-34.7008306
-71.0399482,-34.7006459
-71.0401009,-34.7003216
-71.0400699,-34.7003399
-71.0401496,-34.7006437
-71.0401681,-34.7006665
-71.040852,-34.701548
-71.0398437,-34.7010534
-71.03987,-34.7010423
-71.0407312,-34.7019231
-71.0405788,-34.7019633
-71.0406731,-34.7020837
-71.0405773,-34.701894
-71.0405434,-34.7019151
-71.0408578,-34.7019659
-71.0408425,-34.7019457
-71.0408296,-34.7019229
-71.0408148,-34.701904
-71.0408047,-34.7018878
-71.0408247,-34.7020108
-71.0406448,-34.7020913
-71.040737,-34.7020359
-71.0405466,-34.7021778
-71.0399458,-34.7009992
-71.0400177,-34.7009629
-71.0405562,-34.7017627
-71.0404183,-34.7016592
-71.0405057,-34.7016852
-71.0405998,-34.7018171
-71.0405604,-34.7018321
-71.0404894,-34.70175
-71.0401559,-34.70132
-71.0400188,-34.7010665
-71.0400281,-34.7010775
-71.0397506,-34.7011663
-71.0397203,-34.7011202
-71.0395863,-34.7012514
-71.0392138,-34.7014679
-71.0390595,-34.7015493
-71.039094,-34.7014473
-71.0387534,-34.7016227
-71.0387142,-34.7017058
-71.0386812,-34.7016651
-71.0391362,-34.7014985
-71.0394977,-34.7012984
-71.0395288,-34.7012804
-71.0395553,-34.7012663
-71.0395296,-34.7012068
-71.0395305,-34.7012192
-71.0402804,-34.7008123
-71.0402549,-34.7007774
-71.0402261,-34.7007404
-71.0402092,-34.7007143
-71.0403404,-34.7008787
-71.0403568,-34.7009082
-71.0403793,-34.7009347
-71.0404714,-34.7010535
-71.0404182,-34.7009827
-71.0403935,-34.7009544
-71.0404512,-34.7010258
-71.0404317,-34.7010012
-71.0405066,-34.7010997
-71.0405403,-34.7011446
-71.0405628,-34.7011761
-71.0405523,-34.7011613
-71.0405748,-34.7011921
-71.0405875,-34.7012161
-71.0406102,-34.7021357
-71.0408227,-34.701515
-71.0407882,-34.701466
-71.0407654,-34.70143
-71.0408063,-34.7014867
-71.0407269,-34.701381
-71.0406077,-34.7012451
-71.0406387,-34.7012792
-71.040652,-34.7012947
-71.0406881,-34.7013392
-71.040669,-34.7013155
-71.0405984,-34.7012278
-71.0406429,-34.7011771
-71.0406549,-34.7011925
-71.0364788,-34.6995294
-71.0362568,-34.6996748
-71.0358249,-34.6997359
-71.0357895,-34.6997509
-71.0356711,-34.69982
-71.0357156,-34.6997979
-71.0354423,-34.7000208
-71.0353972,-34.7000435
-71.0354055,-34.6998772
-71.0353945,-34.6998565
-71.035348,-34.6997964
-71.0353322,-34.699769
-71.0353155,-34.6997437
-71.0348697,-34.7002114
-71.034844,-34.7003139
-71.0340237,-34.7005678
-71.0347995,-34.7002449
-71.0349235,-34.7001881
-71.0345259,-34.6993689
-71.0345775,-34.6993464
-71.0345334,-34.6995132
-71.0345209,-34.6994934
-71.0345043,-34.6994708
-71.0344321,-34.6992986
-71.0344424,-34.6994626
-71.034406,-34.6994274
-71.0343366,-34.6994674
-71.0343554,-34.6994573
-71.034543,-34.6984121
-71.0348952,-34.6992345
-71.0347909,-34.6992884
-71.0348431,-34.6992612
-71.034873,-34.6992463
-71.0354812,-34.6991885
-71.0355007,-34.6992259
-71.035662,-34.6994522
-71.0357046,-34.6995156
-71.0356057,-34.6992532
-71.0355872,-34.6992291
-71.0349209,-34.6983611
-71.0346389,-34.6983613
-71.0343606,-34.6982445
-71.034113,-34.6980896
-71.0342101,-34.698057
-71.0344312,-34.6985098
-71.0344449,-34.6985313
-71.0344622,-34.6985605
-71.0342517,-34.698548
-71.0339697,-34.6986075
-71.034042,-34.6985715
-71.0339613,-34.6987281
-71.0338598,-34.6987329
-71.0337413,-34.6987228
-71.0336773,-34.6988327
-71.0334098,-34.6987762
-71.0334371,-34.6988157
-71.0333137,-34.6989233
-71.0327197,-34.6992098
-71.0325598,-34.6994198
-71.0320538,-34.6994641
-71.0330989,-34.7001578
-71.0331266,-34.7001982
-71.0332578,-34.7002762
-71.0332894,-34.7003156
-71.0333826,-34.7005464
-71.0334515,-34.7006506
-71.0334683,-34.700673
-71.033482,-34.70069
-71.0332389,-34.7010928
-71.0333505,-34.7004997
-71.0338133,-34.7008111
-71.0338417,-34.7007963
-71.0340754,-34.7006843
-71.0340073,-34.7006327
-71.0339771,-34.7006512
-71.0341521,-34.7007416
-71.0343399,-34.700867
-71.0343564,-34.7008911
-71.0342932,-34.7007039
-71.0343298,-34.700701
-71.0342282,-34.7008472
-71.0342501,-34.7008818
-71.0340953,-34.7007312
-71.0341126,-34.7007604
-71.0337219,-34.700728
-71.0339361,-34.7008018
-71.0332999,-34.70077
-71.0331884,-34.7010378
-71.0333256,-34.7010863
-71.033414,-34.7011106
-71.0332204,-34.7010205
-71.0332482,-34.7010081
-71.0332717,-34.7009937
-71.0333303,-34.7009674
-71.0333586,-34.7009565
-71.0335028,-34.7010106
-71.034421,-34.7005254
-71.0344527,-34.7005077
-71.0343912,-34.7004426
-71.0343497,-34.7004619
-71.0342473,-34.7005072
-71.0341989,-34.7005331
-71.0344372,-34.700418
-71.0345722,-34.7004515
-71.0345989,-34.700435
-71.0345281,-34.7003735
-71.0344929,-34.7003904
-71.0342255,-34.7005199
-71.0343169,-34.7005695
-71.0349481,-34.7001744
-71.0348405,-34.7003721
-71.0349799,-34.7004523
-71.0350548,-34.7000774
-71.0352583,-34.7000197
-71.0352798,-34.7000071
-71.0353107,-34.6999937
-71.0352043,-34.7000443
-71.0352481,-34.700122
-71.0353859,-34.6998837
-71.0353688,-34.6998575
-71.0352455,-34.6994939
-71.0350318,-34.6993443
-71.03495,-34.6992332
-71.0349622,-34.6992521
-71.0351025,-34.6992971
-71.0350188,-34.6993238
-71.0350047,-34.6993035
-71.0351413,-34.6993358
-71.035224,-34.6994425
-71.0352527,-34.6996581
-71.0352094,-34.6995958
-71.0353178,-34.6996043
-71.0348307,-34.6990674
-71.0345436,-34.6986716
-71.0346391,-34.6986305
-71.0346591,-34.6986539
-71.0346151,-34.6985966
-71.0344815,-34.6985902
-71.0346655,-34.6982648
-71.0347132,-34.6982456
-71.0347714,-34.6982812
-71.0345951,-34.6982967
-71.0348342,-34.6981796
-71.0348687,-34.6981641
-71.0349007,-34.6981455
-71.0349384,-34.6981321
-71.0349848,-34.6981115
-71.0342252,-34.6984736
-71.0342089,-34.6984847
-71.0338911,-34.6987175
-71.033582,-34.6988749
-71.0336098,-34.6988579
-71.0337242,-34.6988039
-71.033648,-34.6987622
-71.0336125,-34.6987791
-71.033766,-34.6987826
-71.0335669,-34.6989213
-71.0335818,-34.6989418
-71.0335963,-34.6989664
-71.0336151,-34.698991
-71.0336317,-34.6990156
-71.0336406,-34.6990316
-71.0336517,-34.6990466
-71.0337186,-34.6991145
-71.0337868,-34.6990944
-71.0338152,-34.6993281
-71.033724,-34.6992043
-71.0338297,-34.6993477
-71.0337596,-34.6997489
-71.0337925,-34.6997318
-71.0337899,-34.6997865
-71.0343661,-34.7000259
-71.0343544,-34.7000077
-71.0344326,-34.7001927
-71.0343334,-34.7000583
-71.0343043,-34.6983399
-71.0342899,-34.6983161
-71.0342271,-34.6982308
-71.0341989,-34.6981918
-71.0341587,-34.69799
-71.034137,-34.6979569
-71.0341461,-34.6978618
-71.034262,-34.6976264
-71.0342004,-34.6974474
-71.0346317,-34.6980234
-71.0346166,-34.6983843
-71.0336044,-34.6979331
-71.0335455,-34.6980205
-71.0336883,-34.6978909
-71.0336388,-34.6979147
-71.0339017,-34.6975809
-71.03391,-34.6975996
-71.0339211,-34.697616
-71.0339316,-34.697636
-71.0339045,-34.6971177
-71.0338599,-34.6971881
-71.0341248,-34.6970101
-71.0340217,-34.6970732
-71.0339926,-34.6970843
-71.0340459,-34.6971053
-71.0338796,-34.6971772
-71.0339301,-34.6971567
-71.0340182,-34.6971181
-71.0339819,-34.6971328
-71.0341681,-34.6970463
-71.0335803,-34.6972546
-71.0334082,-34.6970127
-71.0334373,-34.6970539
-71.0334945,-34.6969664
-71.0335114,-34.6969902
-71.0335452,-34.6972165
-71.0335202,-34.6971781
-71.0336079,-34.6972932
-71.0335283,-34.6970167
-71.0331061,-34.6966054
-71.0331256,-34.6966307
-71.0331375,-34.6966482
-71.033012,-34.6965889
-71.0329838,-34.6966028
-71.0425053,-34.7093639
-71.0425826,-34.7093196
-71.0426714,-34.7092763
-71.0435259,-34.7088415
-71.0434652,-34.7088698
-71.0433925,-34.7089125
-71.0433477,-34.7088421
-71.0432777,-34.7089781
-71.0419076,-34.7096738
-71.0419816,-34.70963
-71.0420555,-34.7095937
-71.0421369,-34.7095527
-71.0422171,-34.7095089
-71.042299,-34.7094698
-71.0423741,-34.7094275
-71.0426883,-34.7091651
-71.042745,-34.7091368
-71.0428126,-34.7091957
-71.0429036,-34.7091518
-71.0430625,-34.7090773
-71.0432211,-34.7089007
-71.0431199,-34.7089515
-71.0430064,-34.7090088
-71.0325372,-34.6953647
-71.0325881,-34.6954202
-71.032694,-34.6957292
-71.032639,-34.6957514
-71.0325696,-34.695929
-71.0328626,-34.6957144
-71.0328232,-34.6956982
-71.0337023,-34.6954897
-71.03348,-34.6954677
-71.0340685,-34.695613
-71.0340358,-34.6955738
-71.034003,-34.6955313
-71.0339663,-34.6954808
-71.0339167,-34.6954261
-71.0341053,-34.6956578
-71.034135,-34.6956986
-71.0340718,-34.6957095
-71.0339825,-34.6955977
-71.033914,-34.695534
-71.0338145,-34.6956794
-71.0337931,-34.6956416
-71.0337639,-34.6956027
-71.0335245,-34.6956859
-71.0335754,-34.695672
-71.033625,-34.69565
-71.033275,-34.6957826
-71.0340669,-34.6959964
-71.0337229,-34.6966697
-71.0336338,-34.6967015
-71.0343397,-34.6963399
-71.0338532,-34.6967267
-71.0339372,-34.6965683
-71.0340093,-34.6965357
-71.0331983,-34.6967309
-71.033114,-34.6966806
-71.0329954,-34.6964672
-71.0329581,-34.6964057
-71.0329742,-34.6964298
-71.0330136,-34.6962531
-71.0332863,-34.6961882
-71.0334432,-34.6960491
-71.0333423,-34.6960872
-71.0332678,-34.6961291
-71.0333257,-34.6962509
-71.0333432,-34.6962898
-71.0333748,-34.6963342
-71.0334024,-34.696376
-71.03292,-34.6963506
-71.032905,-34.6963261
-71.0328865,-34.6963025
-71.0328725,-34.6962853
-71.0328643,-34.6962701
-71.0328515,-34.6962471
-71.0328267,-34.6962063
-71.0328159,-34.6961832
-71.0326692,-34.6960011
-71.0327225,-34.6960758
-71.0327276,-34.6958421
-71.0328816,-34.6960593
-71.0328608,-34.6960311
-71.032834,-34.6959993
-71.032773,-34.6959134
-71.0327943,-34.6959408
-71.0328141,-34.6959663
-71.0327528,-34.6958853
-71.0327392,-34.6958627
-71.0328513,-34.6959894
-71.0328214,-34.695939
-71.0335567,-34.6968594
-71.0335079,-34.6968804
-71.0330872,-34.6973324
-71.0331128,-34.6973619
-71.0331442,-34.6973998
-71.0331692,-34.697431
-71.0331978,-34.6974773
-71.0332264,-34.6975791
-71.0330398,-34.6973603
-71.0330749,-34.697396
-71.0329511,-34.697223
-71.0331861,-34.6975591
-71.0331331,-34.6974752
-71.0332685,-34.6975644
-71.0327481,-34.69716
-71.0327113,-34.6971795
-71.0328905,-34.6970926
-71.0326847,-34.6975683
-71.032752,-34.6976806
-71.0327696,-34.6977053
-71.0327945,-34.697744
-71.0329208,-34.6980271
-71.0327772,-34.6978666
-71.0328006,-34.6979021
-71.0328137,-34.6979226
-71.032726,-34.6979625
-71.0326401,-34.6979158
-71.0326253,-34.6978405
-71.0329217,-34.6981503
-71.0329574,-34.6981958
-71.0329422,-34.6981703
-71.0326809,-34.6983537
-71.0326398,-34.6983777
-71.0327967,-34.6982973
-71.0327543,-34.6983162
-71.0327155,-34.6983405
-71.0329581,-34.6982242
-71.0328403,-34.6982802
-71.0328637,-34.6982666
-71.0329104,-34.6982454
-71.0328905,-34.6982542
-71.0332626,-34.6984867
